"","Status","id","Title Short","Title Long","Type/Instr Met","Level","College","Dept","Cred Hrs","Description","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","doc_id","ADJ","ADP","ADV","AUX","CCONJ","DET","INTJ","NOUN","NUM","PART","PRON","PROPN","PUNCT","SCONJ","SYM","VERB","X","ADJ_ratio","ADP_ratio","ADV_ratio","AUX_ratio","CCONJ_ratio","DET_ratio","INTJ_ratio","NOUN_ratio","NUM_ratio","PART_ratio","PRON_ratio","PROPN_ratio","PUNCT_ratio","SCONJ_ratio","SYM_ratio","VERB_ratio","X_ratio","total_words_ratio","sentiment"
"1","Active","ACC_1990","Elective","Elective","Type: Off-campus instruction | Instr Met:","UC","PS","CPS","1 to 4","offer elective credit for course take at other academic institution. May be repeat without limit.",0.00371644583363491,0.00371644583363491,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.947969758329111,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.00371644583363491,0,0,0,0,0,0,0,2,0,3,"doc1",3,3,0,2,0,0,0,5,0,0,0,0,2,0,0,2,0,0.176470588235294,0.176470588235294,0,0.117647058823529,0,0,0,0.294117647058824,0,0,0,0,0.117647058823529,0,0,0.117647058823529,0,17,0.125
"787","Active","HRM_6042","Strategic Workforce Planning","Strategic Workforce Planning","Type: Lecture | Instr Met:","GP","PS","CPS","3","explore the development of talent management program require to effectively execute corporate strategy. Effective workforce plan and implementation be essential to the maintenance of a organization's competitive advantage and the successful execution of organizational strategy. review topic in human resource plan, gap analysis, overcome implementation barrier, and promote the change process.",0.000756619812052458,0.000756619812052453,0.000756619812052454,0.000756619812052425,0.000756619812052464,0.000756619812052462,0.000756619812052439,0.000756619812052448,0.000756619812052443,0.33633038872027,0.000756619812052458,0.000756619812052425,0.000756619812052455,0.000756619812052475,0.653833553723048,2,3,0,2,1,1,0,5,3,6,"doc790",8,5,1,1,3,5,0,22,0,2,0,0,6,0,0,5,0,0.137931034482759,0.0862068965517241,0.0172413793103448,0.0172413793103448,0.0517241379310345,0.0862068965517241,0,0.379310344827586,0,0.0344827586206897,0,0,0.103448275862069,0,0,0.0862068965517241,0,58,0.227272727272727
"788","Active","HRM_6047","Managing Employee Life Cycle","Managing the Employee Life Cycle","Type: Lecture | Instr Met:","GP","PS","CPS","3","explore the good practice across a range of sector in order to enable HR professional to play the role of business partner with key organizational stakeholder. One of the primary responsibility of HR professional be manage talent throughout the employee life cycle in order to enhance employee productivity and career growth. topic cover include performance management, retention strategy, train and development, and succession plan.",0.000699028555957617,0.000699028555957603,0.000699028555957601,0.000699028555957578,0.000699028555957617,0.000699028555957596,0.000699028555957585,0.000699028555957567,0.000699028555957587,0.000699028555957592,0.000699028555957599,0.000699028555957612,0.000699028555957601,0.000699028555957602,0.990213600216594,0,4,0,0,1,0,1,6,0,15,"doc791",8,9,0,1,3,5,0,28,1,3,0,0,6,0,0,6,0,0.114285714285714,0.128571428571429,0,0.0142857142857143,0.0428571428571429,0.0714285714285714,0,0.4,0.0142857142857143,0.0428571428571429,0,0,0.0857142857142857,0,0,0.0857142857142857,0,70,0.0539772727272727
"789","Active","HRM_6050","Employee Engagement","Employee Engagement","Type: Lecture | Instr Met:","GP","PS","CPS","3","explore the cognitive, affective, and behavioral dimension of employee engagement in support organizational performance. Research demonstrate that high level of employee engagement contribute to high level of productivity and innovation, as good as low turnover. topic include the different dimension of engagement, the design and interpretation of survey, trust and transparency, diversity and inclusion, and good practice in employee engagement in a range of sector.",0.00073639650855966,0.000736396508559656,0.000736396508559654,0.00073639650855961,0.0822497468128089,0.000736396508559648,0.000736396508559655,0.000736396508559657,0.000736396508559633,0.000736396508559648,0.000736396508559637,0.109144011373731,0.000736396508559653,0.000736396508559646,0.799769483710744,0,2,0,0,1,0,1,4,0,8,"doc792",10,11,0,0,6,5,0,27,0,0,1,0,10,1,0,3,1,0.133333333333333,0.146666666666667,0,0,0.08,0.0666666666666667,0,0.36,0,0,0.0133333333333333,0,0.133333333333333,0.0133333333333333,0,0.04,0.0133333333333333,75,0.015625
"790","Active","HRM_6060","Organizational Design","Organizational Design","Type: Lecture | Instr Met:","GP","PS","CPS","3","focus on organizational design with special emphasis on innovative organizational form that can provide strategic advantage. topic include structure and staff HR function, workspace design, and structural option for entire organization, from startups to mature global company. explore lead - edge innovation, such as crowd - base organization, internal resource market, and other form of collective intelligence.",0.000681731548241025,0.184007315082393,0.000681731548241051,0.000681731548241023,0.0479542183769363,0.000681731548241088,0.00068173154824102,0.000681731548241045,0.000681731548241021,0.000681731548241017,0.000681731548241055,0.00068173154824103,0.000681731548241045,0.000681731548240994,0.759857687961779,0,2,0,1,3,0,1,6,0,12,"doc793",15,8,0,1,4,0,0,24,0,0,1,0,11,0,0,2,0,0.227272727272727,0.121212121212121,0,0.0151515151515152,0.0606060606060606,0,0,0.363636363636364,0,0,0.0151515151515152,0,0.166666666666667,0,0,0.0303030303030303,0,66,0.171875
"791","Active","HRM_6070","Global Human Resources Mgt","Global Human Resources Management","Type: Lecture | Instr Met:","GP","PS","CPS","3","explore the trend in workforce globalization and their implication for effective human resource management. topic include intercultural competency, cultural adaptation, global mobility, and a comparative examination of human resource policy and practice in major global market. student explore the skill and knowledge require to manage talent in multinational organization.",0.000777985247089048,0.000777985247089057,0.000777985247089058,0.000777985247089126,0.000777985247089031,0.000777985247089068,0.000777985247089059,0.000777985247089038,0.000777985247089058,0.00077798524708907,0.000777985247089053,0.000777985247089046,0.000777985247089068,0.49189508122306,0.497991110564783,0,2,0,1,1,0,2,6,1,11,"doc794",11,5,0,0,4,3,0,19,0,1,1,0,6,0,0,5,0,0.2,0.0909090909090909,0,0,0.0727272727272727,0.0545454545454545,0,0.345454545454545,0,0.0181818181818182,0.0181818181818182,0,0.109090909090909,0,0,0.0909090909090909,0,55,0.0555555555555556
"792","Active","HRM_6072","Global & Comp. Emp Relations","Global and Comparative Employment/Employee Relations","Type: Lecture | Instr Met:","GP","PS","CPS","3","focus on institutional, organizational, and managerial perspective of employment process, relationship, and outcome in a globalize economy. examine cross - national variation in employment relation and labor law through the lens of convergent - divergent HRM theory. Other topic include global and national labor standard and right, mechanism through which labor be govern, way in which worker be organize, as good as cultural and social factor that impact international employment.",0.00066526987711198,0.000665269877111987,0.000665269877111935,0.000665269877111994,0.000665269877111983,0.000665269877112004,0.000665269877111984,0.000665269877112004,0.000665269877111979,0.000665269877112012,0.000665269877111986,0.000665269877111989,0.000665269877112021,0.990686221720432,0.000665269877111993,1,3,0,1,2,1,3,6,2,7,"doc795",17,9,1,2,7,2,0,24,0,0,3,0,12,0,0,3,0,0.2125,0.1125,0.0125,0.025,0.0875,0.025,0,0.3,0,0,0.0375,0,0.15,0,0,0.0375,0,80,-0.0113636363636364
"793","Active","HRM_6074","Global Talent Acq. & Mobility","Global Talent Acquisition and Mobility","Type: Lecture | Instr Met:","GP","PS","CPS","3","focus on organizational staff issue that be not present in a domestic environment or that increase in complexity in a international context. examine ethnocentric, polycentric, regiocentric, and geocentric approach to manage and staff international subsidiary. Other topic include the vary type of international assignment; selection criterion and procedure for the same; the role of expatriate, nonexpatriates, and inpatriates; as good as management, motivation, development, and repatriation of worker on international assignment.",0.000681731548240989,0.000681731548241075,0.000681731548241035,0.00068173154824104,0.000681731548241056,0.000681731548241069,0.000681731548241073,0.00068173154824106,0.000681731548241046,0.0861935174933428,0.000681731548241045,0.000681731548241062,0.000681731548241075,0.904943972379523,0.000681731548241029,0,2,0,1,2,0,2,4,2,8,"doc796",13,10,2,1,7,6,0,25,0,2,1,0,14,0,0,4,0,0.152941176470588,0.117647058823529,0.0235294117647059,0.0117647058823529,0.0823529411764706,0.0705882352941176,0,0.294117647058824,0,0.0235294117647059,0.0117647058823529,0,0.164705882352941,0,0,0.0470588235294118,0,85,-0.025
"794","Active","HRM_6076","International Compensation","International Compensation","Type: Lecture | Instr Met:","GP","PS","CPS","3","focus on the complexity that arise when firm move from compensation at the domestic level to compensation in a international context. examine the two main approach to international compensation as good as the key component of design a international compensation program. introduce special problem area of taxation; cost of live;, and manage compensation of expatriate, nonexpatriates, and inpatriates, along with potential host country and regional influence on compensation design.",0.000699028555957608,0.390739676197354,0.000699028555957623,0.000699028555957626,0.000699028555957619,0.000699028555957635,0.000699028555957618,0.000699028555957624,0.000699028555957626,0.0765271634069776,0.000699028555957614,0.000699028555957614,0.000699028555957618,0.524344817724177,0.000699028555957554,0,1,0,1,2,1,1,3,4,7,"doc797",10,15,1,0,4,6,0,27,1,0,1,0,9,0,0,4,0,0.128205128205128,0.192307692307692,0.0128205128205128,0,0.0512820512820513,0.0769230769230769,0,0.346153846153846,0.0128205128205128,0,0.0128205128205128,0,0.115384615384615,0,0,0.0512820512820513,0,78,-0.00735294117647059
"795","Active","HRM_6940","Projects for Professionals","Projects for Professionals","Type: Seminar | Instr Met:","GP","PS","CPS","4","offer student a opportunity to apply knowledge and skill gain through their master ’ s program to challenge short - term project under faculty supervision. match student with discipline - specific consult project provide by a wide range of sponsor organization in the private and nonprofit sector. student develop a project plan, conduct research, develop and deliver recommendation to the sponsor organization, and reflect on lesson learn. map human resource management competency and skill to the consultative process be a primary learn outcome. As the capstone, this course should be the last course take. student with little than two year of professional experience must successfully complete a noncredit Experiential learn project before register for the capstone course.",0.000414841789643921,0.000414841789643889,0.000414841789643905,0.00041484178964408,0.000414841789643894,0.000414841789643889,0.000414841789643898,0.994192214944985,0.000414841789643879,0.000414841789643803,0.000414841789643901,0.000414841789643872,0.000414841789643923,0.000414841789643907,0.000414841789643956,1,6,0,2,2,0,1,9,2,17,"doc798",13,14,1,4,5,13,0,47,1,3,1,0,13,1,0,11,0,0.102362204724409,0.110236220472441,0.0078740157480315,0.031496062992126,0.0393700787401575,0.102362204724409,0,0.37007874015748,0.0078740157480315,0.0236220472440945,0.0078740157480315,0,0.102362204724409,0.0078740157480315,0,0.0866141732283465,0,127,0.188125
"796","Active","HRM_6962","Elective","Elective","Type: Off-campus instruction | Instr Met:","GP","PS","CPS","1 to 4","offer elective credit for course take at other academic institution. May be repeat without limit.",0.00371644583363491,0.00371644583363491,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.947969758329111,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.00371644583363491,0,0,0,0,0,0,0,2,0,3,"doc799",3,3,0,2,0,0,0,5,0,0,0,0,2,0,0,2,0,0.176470588235294,0.176470588235294,0,0.117647058823529,0,0,0,0.294117647058824,0,0,0,0,0.117647058823529,0,0,0.117647058823529,0,17,0.125
"797","Active","HRM_6995","Project","Project","Type: Individual Instruction | Instr Met:","GP","PS","CPS","1 to 4","focus on in - depth project in which a student conduct research or produce a product relate to the student's major field. May be repeat without limit.",0.00191150289406723,0.00191150289406722,0.00191150289406723,0.00191150289406723,0.00191150289406725,0.00191150289406723,0.00191150289406723,0.00191150289406725,0.110284632492916,0.00191150289406723,0.00191150289406724,0.86486582988421,0.00191150289406723,0.00191150289406724,0.00191150289406724,0,0,0,0,0,0,0,1,0,3,"doc800",1,5,0,2,2,3,0,10,0,1,1,0,3,0,0,2,0,0.0333333333333333,0.166666666666667,0,0.0666666666666667,0.0666666666666667,0.1,0,0.333333333333333,0,0.0333333333333333,0.0333333333333333,0,0.1,0,0,0.0666666666666667,0,30,0.15
"798","Active","HSC_1200","Nutrition","Nutrition","Type: Lecture | Instr Met:","UC","PS","CPS","3","explore the fundamental role of nutrition in promote health, wellness, and prevention of chronic disease. topic include nutrient and nutritional need across the life spin; food safety and security; body weight regulation; and the genetic, social, and environmental influence on food choice and nutrition status.",0.0009058875370888,0.000905887537088809,0.000905887537088801,0.000905887537088818,0.0802441392044776,0.000905887537088814,0.000905887537088799,0.000905887537088805,0.000905887537088812,0.000905887537088802,0.00090588753708882,0.000905887537088811,0.907979322813368,0.000905887537088805,0.000905887537088813,1,3,2,2,2,3,1,3,4,8,"doc801",9,5,0,0,6,3,0,19,0,0,0,0,9,0,0,3,0,0.166666666666667,0.0925925925925926,0,0,0.111111111111111,0.0555555555555556,0,0.351851851851852,0,0,0,0,0.166666666666667,0,0,0.0555555555555556,0,54,0.127604166666667
"799","Active","HSC_1990","Elective","Elective","Type: Off-campus instruction | Instr Met:","UC","PS","CPS","1 to 4","offer elective credit for course take at other academic institution. May be repeat without limit.",0.00371644583363491,0.00371644583363491,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.947969758329111,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.00371644583363491,0,0,0,0,0,0,0,2,0,3,"doc802",3,3,0,2,0,0,0,5,0,0,0,0,2,0,0,2,0,0.176470588235294,0.176470588235294,0,0.117647058823529,0,0,0,0.294117647058824,0,0,0,0,0.117647058823529,0,0,0.117647058823529,0,17,0.125
"800","Active","HSC_2990","Elective","Elective","Type: Off-campus instruction | Instr Met:","UC","PS","CPS","1 to 4","offer elective credit for course take at other academic institution. May be repeat without limit.",0.00371644583363491,0.00371644583363491,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.947969758329111,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.00371644583363491,0,0,0,0,0,0,0,2,0,3,"doc803",3,3,0,2,0,0,0,5,0,0,0,0,2,0,0,2,0,0.176470588235294,0.176470588235294,0,0.117647058823529,0,0,0,0.294117647058824,0,0,0,0,0.117647058823529,0,0,0.117647058823529,0,17,0.125
"801","Active","HSC_3300","Epidemiology","Epidemiology","Type: Lecture | Instr Met:","UC","PS","CPS","3","introduce the principle, concept, and method of population - base epidemiology - - the study of pattern and determinant of disease in different population. topic include the dynamic behavior of disease; measure of disease frequency and effect; use of rate, proportion, and other statistic to describe the health of population; epidemiologic study design; and bias in investigate the extent of disease problem and the association between risk factor and disease outcome.",0.000699028555957599,0.000699028555957604,0.000699028555957608,0.00069902855595761,0.000699028555957611,0.000699028555957607,0.000699028555957606,0.000699028555957602,0.000699028555957601,0.000699028555957601,0.115802058796073,0.000699028555957588,0.875110569976478,0.000699028555957612,0.000699028555957621,2,1,1,3,0,2,1,3,4,5,"doc804",4,10,1,1,7,6,0,33,0,1,0,0,13,0,0,4,1,0.0493827160493827,0.123456790123457,0.0123456790123457,0.0123456790123457,0.0864197530864197,0.0740740740740741,0,0.407407407407407,0,0.0123456790123457,0,0,0.160493827160494,0,0,0.0493827160493827,0.0123456790123457,81,0.0735294117647059
"802","Active","HSC_3310","Pathophysiology","Pathophysiology","Type: Lecture | Instr Met:","UC","PS","CPS","3","examine human physiology relate to oxygenation, nutrition, elimination, protective mechanism, neurological function, endocrine function, and skin integrity. topic include neurophysiology; immunology; cardiovascular, respiratory, renal, and gastrointestinal physiology; and endocrinology. explore how the human body use its adaptive power to maintain equilibrium and how alteration affect normal process.",0.000756619812052467,0.000756619812052438,0.000756619812052451,0.000756619812052454,0.000756619812052435,0.000756619812052416,0.00075661981205246,0.000756619812052447,0.000756619812052447,0.000756619812052428,0.000756619812052369,0.000756619812052424,0.989407322631266,0.000756619812052425,0.000756619812052425,1,1,1,1,0,1,0,1,1,5,"doc805",12,1,3,0,4,1,0,18,1,1,1,0,15,0,0,5,0,0.193548387096774,0.0161290322580645,0.0483870967741935,0,0.0645161290322581,0.0161290322580645,0,0.290322580645161,0.0161290322580645,0.0161290322580645,0.0161290322580645,0,0.241935483870968,0,0,0.0806451612903226,0,62,0.205357142857143
"803","Active","HSC_3320","Pharmacology","Pharmacology","Type: Lecture | Instr Met:","UC","PS","CPS","3","offer the fundamental of pharmacology to student enter the health profession. topic include the general principle of drug action, drug distribution, and drug elimination. focus on principle of pharmacology and the major drug classification in relation to the treatment of health problem. emphasize dose response, side effect / drug interaction, route of administration, and place in clinical therapy. drug be present accord to therapeutic or functional classification.",0.000681731548241069,0.000681731548241064,0.371747139487548,0.000681731548241063,0.000681731548241064,0.000681731548241068,0.000681731548241068,0.000681731548241043,0.000681731548241067,0.000681731548241075,0.000681731548241069,0.000681731548241013,0.619390350385318,0.000681731548241074,0.000681731548241043,1,1,1,2,2,2,1,6,2,11,"doc806",7,10,0,1,5,6,0,29,0,1,0,0,11,0,0,6,1,0.0909090909090909,0.12987012987013,0,0.012987012987013,0.0649350649350649,0.0779220779220779,0,0.376623376623377,0,0.012987012987013,0,0,0.142857142857143,0,0,0.0779220779220779,0.012987012987013,77,0.120192307692308
"804","Active","HSC_3990","Elective","Elective","Type: Off-campus instruction | Instr Met:","UC","PS","CPS","1 to 4","offer elective credit for course take at other academic institution. May be repeat without limit.",0.00371644583363491,0.00371644583363491,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.947969758329111,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.00371644583363491,0,0,0,0,0,0,0,2,0,3,"doc807",3,3,0,2,0,0,0,5,0,0,0,0,2,0,0,2,0,0.176470588235294,0.176470588235294,0,0.117647058823529,0,0,0,0.294117647058824,0,0,0,0,0.117647058823529,0,0,0.117647058823529,0,17,0.125
"805","Active","HSC_4850","Project in Health Science","Project in Health Science","Type: Lecture | Instr Met:","UC","PS","CPS","3","offer student a opportunity to integrate knowledge gain in the classroom with real - world problem. student initiate and design a capstone project in health science in consultation with faculty and work professional.",0.00141918413741488,0.00141918413741487,0.00141918413741488,0.00141918413741486,0.00141918413741486,0.00141918413741487,0.00141918413741488,0.921265462102612,0.00141918413741488,0.0014191841374149,0.00141918413741488,0.00141918413741487,0.0602851441109949,0.00141918413741487,0.00141918413741486,0,2,0,1,1,1,0,3,1,7,"doc808",2,5,0,0,2,3,0,15,0,1,0,0,3,0,0,4,0,0.0571428571428571,0.142857142857143,0,0,0.0571428571428571,0.0857142857142857,0,0.428571428571429,0,0.0285714285714286,0,0,0.0857142857142857,0,0,0.114285714285714,0,35,0.35
"806","Active","HSC_4955","Project","Project","Type: Individual Instruction | Instr Met:","UC","PS","CPS","1 to 4","focus on in - depth project in which a student conduct research or produce a product relate to the student's major field. May be repeat without limit.",0.00191150289406723,0.00191150289406722,0.00191150289406723,0.00191150289406723,0.00191150289406725,0.00191150289406723,0.00191150289406723,0.00191150289406725,0.110284632492916,0.00191150289406723,0.00191150289406724,0.86486582988421,0.00191150289406723,0.00191150289406724,0.00191150289406724,0,0,0,0,0,0,0,1,0,3,"doc809",1,5,0,2,2,3,0,10,0,1,1,0,3,0,0,2,0,0.0333333333333333,0.166666666666667,0,0.0666666666666667,0.0666666666666667,0.1,0,0.333333333333333,0,0.0333333333333333,0.0333333333333333,0,0.1,0,0,0.0666666666666667,0,30,0.15
"807","Active","HSC_4990","Elective","Elective","Type: Off-campus instruction | Instr Met:","UC","PS","CPS","1 to 4","offer elective credit for course take at other academic institution. May be repeat without limit.",0.00371644583363491,0.00371644583363491,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.947969758329111,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.00371644583363491,0,0,0,0,0,0,0,2,0,3,"doc810",3,3,0,2,0,0,0,5,0,0,0,0,2,0,0,2,0,0.176470588235294,0.176470588235294,0,0.117647058823529,0,0,0,0.294117647058824,0,0,0,0,0.117647058823529,0,0,0.117647058823529,0,17,0.125
"808","Active","HST_0915","Differntia in Social Studies","History Is Alive! Promoting Authenticity and Differentiation in Social Studies","Type: Lecture | Instr Met:","CP","PS","CPS","6.8","explore the multiple and vary method of create and implement a engage social study curriculum that tap into the learn style of all student. introduce vary and effective strategy to engage student in the study of history through interdisciplinary connection, technology, authentic assessment, exhibition, seminar, and current event. In addition, offer participant a opportunity to engage in the backwards design model in create their own curriculum, utilize a differentiate approach to teach and learn that be design to make history come alive in their own classroom.",0.0005465029434862,0.000546502943486145,0.000546502943486178,0.599903182294983,0.392992279439697,0.000546502943486224,0.000546502943486166,0.000546502943486171,0.000546502943486183,0.000546502943486167,0.000546502943486194,0.000546502943486179,0.00054650294348618,0.000546502943486146,0.00054650294348614,0,3,1,0,4,0,2,5,1,11,"doc811",13,10,0,1,5,9,0,28,0,4,2,0,10,1,0,13,0,0.135416666666667,0.104166666666667,0,0.0104166666666667,0.0520833333333333,0.09375,0,0.291666666666667,0,0.0416666666666667,0.0208333333333333,0,0.104166666666667,0.0104166666666667,0,0.135416666666667,0,96,0.244543650793651
"809","Active","HST_1100","History of the World 1","History of the World 1: Prehistory to the Renaissance","Type: Lecture | Instr Met:","UC","PS","CPS","3","examine the key factor and event that shape world history from its early recording to the age of the Renaissance. analyze history from a thematic and geographic perspective, examine the major moment in the ancient, medieval, and early modern period. study how this period in history lead to the modern era.",0.000969652650896839,0.00096965265089685,0.000969652650896851,0.000969652650896854,0.00096965265089685,0.000969652650896837,0.000969652650896847,0.000969652650896849,0.000969652650896848,0.000969652650896849,0.000969652650896854,0.000969652650896842,0.000969652650896833,0.986424862887444,0.000969652650896853,0,0,0,0,0,0,0,0,1,5,"doc812",11,6,1,1,3,8,0,15,0,0,1,1,6,2,0,3,0,0.189655172413793,0.103448275862069,0.0172413793103448,0.0172413793103448,0.0517241379310345,0.137931034482759,0,0.258620689655172,0,0,0.0172413793103448,0.0172413793103448,0.103448275862069,0.0344827586206897,0,0.0517241379310345,0,58,0.0989583333333333
"810","Active","HST_1150","History of the World 2","History of the World 2: From Renaissance to the Present","Type: Lecture | Instr Met:","UC","PS","CPS","3","examine the key factor and event that shape world history from the Renaissance to the present. analyze history from a thematic and geographic perspective, examine the major moment in history since the Renaissance. offer student a opportunity to learn how major period in history, include the Age of Revolution, the Enlightenment, and the Age of Industrialization, lead to the world we live in today.",0.000800592379770922,0.000800592379770919,0.000800592379770926,0.00080059237977087,0.000800592379770886,0.000800592379770922,0.000800592379770908,0.000800592379770922,0.000800592379770927,0.000800592379770928,0.000800592379770921,0.000800592379770932,0.00080059237977091,0.988791706683207,0.000800592379770913,1,3,0,1,2,1,2,2,1,11,"doc813",6,10,1,0,3,11,0,19,0,1,1,4,8,1,0,7,0,0.0833333333333333,0.138888888888889,0.0138888888888889,0,0.0416666666666667,0.152777777777778,0,0.263888888888889,0,0.0138888888888889,0.0138888888888889,0.0555555555555556,0.111111111111111,0.0138888888888889,0,0.0972222222222222,0,72,0.230902777777778
"811","Active","HST_1200","American History 1","American History 1: Precontact to the Civil War","Type: Lecture | Instr Met:","UC","PS","CPS","3","examine American history from the precolonial period up to the end of the American Civil War. From the time of the early settler through the Civil War, religious, ethnic, racial, and cultural difference be important factor in the development of the U. S. as a pluralistic democracy. The important role play by this many difference be explore as student analyze history from social, cultural, and political perspective and examine key moment and turn point in American history.",0.000736396508559682,0.000736396508559672,0.00073639650855964,0.000736396508559644,0.000736396508559654,0.000736396508559655,0.000736396508559673,0.000736396508559659,0.000736396508559641,0.000736396508559654,0.000736396508559655,0.000736396508559654,0.000736396508559653,0.989690448880165,0.000736396508559663,0,2,0,1,0,0,0,1,1,3,"doc814",18,13,1,2,4,11,0,20,0,0,0,7,9,0,0,1,0,0.209302325581395,0.151162790697674,0.0116279069767442,0.0232558139534884,0.0465116279069767,0.127906976744186,0,0.232558139534884,0,0,0,0.0813953488372093,0.104651162790698,0,0,0.0116279069767442,0,86,0.00260416666666667
"812","Active","HST_1250","American History 2","American History 2: Reconstruction to the Present","Type: Lecture | Instr Met:","UC","PS","CPS","3","examine American history from the start of Reconstruction up to the present. analyze history from social, cultural, and political perspective and examine key moment and turn point in U. S. history. explore the important role play by religious, ethnic, racial, and cultural difference in shape the continue evolution of the unite state.",0.00100502430954897,0.00100502430954897,0.00100502430954897,0.00100502430954895,0.00100502430954895,0.00100502430954897,0.00100502430954897,0.00100502430954897,0.00100502430954897,0.00100502430954897,0.00100502430954898,0.00100502430954896,0.00100502430954897,0.985929659666315,0.00100502430954896,0,5,0,0,1,0,1,3,0,6,"doc815",12,8,1,0,4,5,0,16,0,0,0,3,8,0,0,3,0,0.2,0.133333333333333,0.0166666666666667,0,0.0666666666666667,0.0833333333333333,0,0.266666666666667,0,0,0,0.05,0.133333333333333,0,0,0.05,0,60,0.0729166666666667
"813","Active","HST_1990","Elective","Elective","Type: Off-campus instruction | Instr Met:","UC","PS","CPS","1 to 4","offer elective credit for course take at other academic institution. May be repeat without limit.",0.00371644583363491,0.00371644583363491,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.947969758329111,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.00371644583363491,0,0,0,0,0,0,0,2,0,3,"doc816",3,3,0,2,0,0,0,5,0,0,0,0,2,0,0,2,0,0.176470588235294,0.176470588235294,0,0.117647058823529,0,0,0,0.294117647058824,0,0,0,0,0.117647058823529,0,0,0.117647058823529,0,17,0.125
"814","Active","HST_2125","20th-Century World Wars","20th-Century World Wars","Type: Lecture | Instr Met:","UC","PS","CPS","3","examine the major cause, event, and outcome of World War I and World War II. analyze the period of history prior to World War I to discover the cause of the Great War and then study the end of the war and the event of the interwar period as a pretext for World War II. offer student a opportunity to learn how the event of history from 1914 - 1945 shape the world we live in today.",0.000736396508559666,0.000736396508559658,0.000736396508559668,0.000736396508559653,0.00073639650855964,0.000736396508559694,0.000736396508559663,0.00073639650855967,0.000736396508559666,0.000736396508559656,0.000736396508559656,0.000736396508559671,0.00073639650855967,0.989690448880165,0.00073639650855967,0,1,0,1,0,0,0,0,1,7,"doc817",3,11,2,0,4,12,0,18,2,2,2,13,5,0,1,7,0,0.0365853658536585,0.134146341463415,0.024390243902439,0,0.0487804878048781,0.146341463414634,0,0.219512195121951,0.024390243902439,0.024390243902439,0.024390243902439,0.158536585365854,0.0609756097560976,0,0.0121951219512195,0.0853658536585366,0,82,0.0458333333333333
"815","Active","HST_2150","The World Since 1945","The World Since 1945","Type: Lecture | Instr Met:","UC","PS","CPS","3","examine major historical event since 1945. analyze the political, social, cultural, and economic relationship between the develop and develop world as a backdrop for major moment in history since the end of World War II. Major topic include the end of World War II, the Cold War, decolonization, the fall of the Soviet Union, the Middle East, and the role of nationalism and globalization in recent historical event. emphasize the role of difference - - ethnic, racial, gender, religious, etc. - - in determine the geopolitical reality.",0.00053587333371809,0.000535873333718084,0.000535873333718066,0.000535873333718096,0.00053587333371804,0.000535873333718083,0.000535873333718078,0.000535873333718064,0.000535873333718064,0.000535873333718068,0.000535873333718079,0.000535873333718058,0.000535873333718094,0.992497773327947,0.000535873333718062,0,1,0,1,0,1,0,1,3,3,"doc818",14,12,2,0,4,12,0,20,3,0,0,10,21,0,0,5,1,0.134615384615385,0.115384615384615,0.0192307692307692,0,0.0384615384615385,0.115384615384615,0,0.192307692307692,0.0288461538461538,0,0,0.0961538461538462,0.201923076923077,0,0,0.0480769230769231,0.00961538461538462,104,-0.0900106837606838
